id_partita,squadra,giocatore,minuto,pos_x,pos_y,xg,esito,situazione,tipo_tiro,Anno
202425GENINT,Genoa,Vitinha,17,0.84,0.5770000076293945,0.2858604788780212,SavedShot,OpenPlay,RightFoot,2024-25
202425GENINT,Genoa,Mattia Bani,19,0.8619999694824219,0.4709999847412109,0.0305505990982055,SavedShot,SetPiece,Head,2024-25
202425GENINT,Genoa,Alessandro Vogliacco,19,0.9640000152587892,0.499000015258789,0.7673426270484924,Goal,SetPiece,RightFoot,2024-25
202425GENINT,Genoa,Milan Badelj,49,0.8819999694824219,0.5509999847412109,0.0978411957621574,MissedShots,OpenPlay,LeftFoot,2024-25
202425GENINT,Genoa,Morten Frendrup,61,0.7240000152587891,0.3370000076293945,0.0130574833601713,SavedShot,OpenPlay,RightFoot,2024-25
202425GENINT,Genoa,Ruslan Malinovskiy,63,0.7119999694824218,0.4309999847412109,0.0086964191868901,MissedShots,SetPiece,LeftFoot,2024-25
202425GENINT,Genoa,Stefano Sabelli,78,0.8969999694824219,0.2129999923706054,0.0115848900750279,MissedShots,SetPiece,RightFoot,2024-25
202425GENINT,Genoa,Junior Messias,79,0.7609999847412109,0.4929999923706055,0.0291773173958063,SavedShot,OpenPlay,LeftFoot,2024-25
202425GENINT,Genoa,Vitinha,79,0.8809999847412109,0.664000015258789,0.0550434961915016,MissedShots,OpenPlay,RightFoot,2024-25
202425GENINT,Genoa,Morten Thorsby,90,0.899000015258789,0.5,0.0730441138148307,MissedShots,OpenPlay,Head,2024-25
202425GENINT,Genoa,Junior Messias,94,0.885,0.5,0.7612988352775574,SavedShot,Penalty,LeftFoot,2024-25
202425GENINT,Genoa,Junior Messias,94,0.943000030517578,0.4779999923706055,0.6174370646476746,Goal,SetPiece,RightFoot,2024-25
202425GENINT,Genoa,Vitinha,97,0.8680000305175781,0.8140000152587891,0.0554222837090492,BlockedShot,DirectFreekick,RightFoot,2024-25
202425GENINT,Inter,Marcus Thuram,6,0.855,0.6029999923706054,0.1051202118396759,SavedShot,OpenPlay,RightFoot,2024-25
202425GENINT,Inter,Yann Bisseck,11,0.8980000305175782,0.5479999923706055,0.0202273149043321,MissedShots,FromCorner,Head,2024-25
202425GENINT,Inter,Hakan Calhanoglu,14,0.754000015258789,0.6869999694824219,0.0197725091129541,MissedShots,OpenPlay,RightFoot,2024-25
202425GENINT,Inter,Marcus Thuram,29,0.919000015258789,0.47,0.0471073202788829,Goal,OpenPlay,Head,2024-25
202425GENINT,Inter,Marcus Thuram,30,0.9059999847412108,0.2889999961853027,0.1170585453510284,SavedShot,OpenPlay,RightFoot,2024-25
202425GENINT,Inter,Yann Bisseck,39,0.911999969482422,0.3829999923706054,0.0888074114918708,BlockedShot,OpenPlay,RightFoot,2024-25
202425GENINT,Inter,Lautaro Martínez,39,0.9290000152587892,0.489000015258789,0.5546624660491943,SavedShot,OpenPlay,RightFoot,2024-25
202425GENINT,Inter,Federico Dimarco,39,0.9209999847412108,0.6659999847412109,0.2828048765659332,BlockedShot,OpenPlay,LeftFoot,2024-25
202425GENINT,Inter,Yann Bisseck,39,0.904000015258789,0.5270000076293946,0.067370481789112,MissedShots,FromCorner,Head,2024-25
202425GENINT,Inter,Marcus Thuram,58,0.9209999847412108,0.375,0.0798144489526748,SavedShot,OpenPlay,RightFoot,2024-25
202425GENINT,Inter,Henrikh Mkhitaryan,62,0.815,0.5740000152587891,0.0548383481800556,MissedShots,OpenPlay,RightFoot,2024-25
202425GENINT,Inter,Federico Dimarco,67,0.9490000152587892,0.6719999694824219,0.0379269607365131,MissedShots,OpenPlay,LeftFoot,2024-25
202425GENINT,Inter,Nicolò Barella,71,0.7969999694824219,0.3320000076293945,0.024964714422822,BlockedShot,OpenPlay,RightFoot,2024-25
202425GENINT,Inter,Federico Dimarco,73,0.8069999694824219,0.34,0.0880650579929351,BlockedShot,DirectFreekick,LeftFoot,2024-25
202425GENINT,Inter,Davide Frattesi,74,0.9130000305175782,0.5329999923706055,0.0313166081905365,MissedShots,FromCorner,Head,2024-25
202425GENINT,Inter,Marcus Thuram,81,0.914000015258789,0.445,0.453401505947113,Goal,OpenPlay,RightFoot,2024-25
202425GENINT,Inter,Kristjan Asllani,86,0.97,0.3759999847412109,0.1506022065877914,SavedShot,OpenPlay,RightFoot,2024-25
202425PARFIO,Parma Calcio 1913,Mihai Valentin Mihaila,3,0.9009999847412108,0.620999984741211,0.0757015570998191,SavedShot,OpenPlay,RightFoot,2024-25
202425PARFIO,Parma Calcio 1913,Simon Sohm,3,0.750999984741211,0.5640000152587891,0.0208933595567941,SavedShot,OpenPlay,RightFoot,2024-25
202425PARFIO,Parma Calcio 1913,Mihai Valentin Mihaila,4,0.925,0.5379999923706055,0.4939163327217102,MissedShots,OpenPlay,LeftFoot,2024-25
202425PARFIO,Parma Calcio 1913,Dennis Man,21,0.8569999694824219,0.379000015258789,0.0735327005386352,Goal,OpenPlay,LeftFoot,2024-25
202425PARFIO,Parma Calcio 1913,Mihai Valentin Mihaila,27,0.8769999694824219,0.5690000152587891,0.1249465569853782,BlockedShot,OpenPlay,RightFoot,2024-25
202425PARFIO,Parma Calcio 1913,Simon Sohm,27,0.8730000305175781,0.47,0.1069719791412353,SavedShot,OpenPlay,RightFoot,2024-25
202425PARFIO,Parma Calcio 1913,Simon Sohm,27,0.914000015258789,0.3520000076293945,0.3547290861606598,SavedShot,OpenPlay,RightFoot,2024-25
202425PARFIO,Parma Calcio 1913,Dennis Man,28,0.8809999847412109,0.2860000038146972,0.0266948118805885,BlockedShot,FromCorner,LeftFoot,2024-25
202425PARFIO,Parma Calcio 1913,Mihai Valentin Mihaila,29,0.865,0.6980000305175781,0.0618141293525695,MissedShots,OpenPlay,RightFoot,2024-25
202425PARFIO,Parma Calcio 1913,Nahuel Estévez,35,0.870999984741211,0.7230000305175781,0.0307767409831285,BlockedShot,SetPiece,RightFoot,2024-25
202425PARFIO,Parma Calcio 1913,Ange-Yoan Bonny,46,0.84,0.3709999847412109,0.0903794094920158,SavedShot,OpenPlay,LeftFoot,2024-25
202425PARFIO,Parma Calcio 1913,Adrián Bernabé,53,0.6819999694824219,0.3920000076293945,0.0134283499792218,MissedShots,OpenPlay,LeftFoot,2024-25
202425PARFIO,Parma Calcio 1913,Drissa Camara,84,0.8640000152587891,0.7280000305175781,0.0346365831792354,BlockedShot,OpenPlay,RightFoot,2024-25
202425PARFIO,Parma Calcio 1913,Wylan Cyprien,87,0.8680000305175781,0.5640000152587891,0.3532252907752991,MissedShots,OpenPlay,RightFoot,2024-25
202425PARFIO,Fiorentina,Rolando Mandragora,5,0.7340000152587891,0.3139999961853027,0.0122311366721987,SavedShot,OpenPlay,LeftFoot,2024-25
202425PARFIO,Fiorentina,Dodô,9,0.8969999694824219,0.3320000076293945,0.0088905654847621,BlockedShot,OpenPlay,Head,2024-25
202425PARFIO,Fiorentina,Lucas Martínez Quarta,9,0.7519999694824219,0.3729999923706055,0.0186727698892354,MissedShots,OpenPlay,RightFoot,2024-25
202425PARFIO,Fiorentina,Andrea Colpani,17,0.87,0.445,0.3490616381168365,SavedShot,OpenPlay,LeftFoot,2024-25
202425PARFIO,Fiorentina,Moise Kean,19,0.8090000152587891,0.6959999847412109,0.0263927653431892,SavedShot,OpenPlay,RightFoot,2024-25
202425PARFIO,Fiorentina,Cristiano Biraghi,24,0.830999984741211,0.7230000305175781,0.0254215970635414,SavedShot,OpenPlay,LeftFoot,2024-25
202425PARFIO,Fiorentina,Moise Kean,41,0.8519999694824218,0.5,0.0823323652148246,BlockedShot,OpenPlay,LeftFoot,2024-25
202425PARFIO,Fiorentina,Andrea Colpani,42,0.911999969482422,0.3390000152587891,0.023898534476757,SavedShot,FromCorner,LeftFoot,2024-25
202425PARFIO,Fiorentina,Andrea Colpani,55,0.8040000152587891,0.3220000076293945,0.0260698106139898,BlockedShot,OpenPlay,LeftFoot,2024-25
202425PARFIO,Fiorentina,Rolando Mandragora,62,0.759000015258789,0.565,0.0248636193573474,BlockedShot,OpenPlay,LeftFoot,2024-25
202425PARFIO,Fiorentina,Jonathan Ikone,65,0.720999984741211,0.3559999847412109,0.0159335434436798,BlockedShot,OpenPlay,LeftFoot,2024-25
202425PARFIO,Fiorentina,Rolando Mandragora,67,0.7769999694824219,0.6480000305175782,0.0225868783891201,SavedShot,OpenPlay,LeftFoot,2024-25
202425PARFIO,Fiorentina,Dodô,70,0.7530000305175781,0.28,0.013318508863449,MissedShots,FromCorner,RightFoot,2024-25
202425PARFIO,Fiorentina,Cristiano Biraghi,74,0.916999969482422,0.1970000076293945,0.0694993287324905,Goal,DirectFreekick,LeftFoot,2024-25
202425PARFIO,Fiorentina,Michael Kayode,81,0.9259999847412108,0.665,0.0939566791057586,MissedShots,OpenPlay,LeftFoot,2024-25
202425EMPMON,Empoli,Sebastiano Esposito,10,0.8419999694824218,0.28,0.0687106922268867,BlockedShot,OpenPlay,RightFoot,2024-25
202425EMPMON,Empoli,Sebastiano Esposito,11,0.8859999847412109,0.4729999923706054,0.0938959121704101,BlockedShot,OpenPlay,RightFoot,2024-25
202425EMPMON,Empoli,Youssef Maleh,20,0.7819999694824219,0.4459999847412109,0.0362057760357856,BlockedShot,OpenPlay,RightFoot,2024-25
202425EMPMON,Empoli,Emmanuel Gyasi,39,0.865,0.3709999847412109,0.0595981888473033,SavedShot,OpenPlay,LeftFoot,2024-25
202425EMPMON,Empoli,Sebastiano Esposito,45,0.8859999847412109,0.4509999847412109,0.0585083439946174,MissedShots,SetPiece,Head,2024-25
202425EMPMON,Empoli,Liam Henderson,48,0.72,0.6759999847412109,0.0135112116113305,BlockedShot,SetPiece,RightFoot,2024-25
202425EMPMON,Empoli,Sebastiano Esposito,53,0.7090000152587891,0.469000015258789,0.0413400419056415,BlockedShot,DirectFreekick,RightFoot,2024-25
202425EMPMON,Empoli,Ardian Ismajli,54,0.8730000305175781,0.5720000076293945,0.0124038178473711,MissedShots,FromCorner,Head,2024-25
202425EMPMON,Empoli,Mattia Viti,55,0.9109999847412108,0.505,0.0424716658890247,BlockedShot,FromCorner,OtherBodyPart,2024-25
202425EMPMON,Empoli,Lorenzo Colombo,75,0.8819999694824219,0.3579999923706055,0.0626453608274459,MissedShots,OpenPlay,LeftFoot,2024-25
202425EMPMON,Empoli,Ola Solbakken,85,0.948000030517578,0.3270000076293945,0.0892815142869949,SavedShot,OpenPlay,LeftFoot,2024-25
202425EMPMON,Monza,Daniel Maldini,7,0.7809999847412109,0.3959999847412109,0.0292856469750404,MissedShots,OpenPlay,RightFoot,2024-25
202425EMPMON,Monza,Samuele Birindelli,46,0.8930000305175781,0.2620000076293945,0.0246304757893085,SavedShot,FromCorner,RightFoot,2024-25
202425EMPMON,Monza,Andrea Petagna,46,0.919000015258789,0.3579999923706055,0.0622587352991104,BlockedShot,FromCorner,RightFoot,2024-25
202425EMPMON,Monza,Andrea Petagna,65,0.8819999694824219,0.6509999847412109,0.0781360939145088,BlockedShot,OpenPlay,LeftFoot,2024-25
202425EMPMON,Monza,Luca Caldirola,73,0.9059999847412108,0.5940000152587891,0.0823206976056099,MissedShots,FromCorner,LeftFoot,2024-25
202425EMPMON,Monza,Andrea Petagna,90,0.8130000305175781,0.605999984741211,0.0512159764766693,BlockedShot,OpenPlay,LeftFoot,2024-25
202425AC TOR,AC Milan,Rafael Leão,5,0.9209999847412108,0.6890000152587891,0.0884627550840377,BlockedShot,OpenPlay,LeftFoot,2024-25
202425AC TOR,AC Milan,Malick Thiaw,6,0.936999969482422,0.5509999847412109,0.0528173111379146,BlockedShot,FromCorner,Head,2024-25
202425AC TOR,AC Milan,Rafael Leão,6,0.955999984741211,0.5370000076293945,0.5998543500900269,MissedShots,FromCorner,RightFoot,2024-25
202425AC TOR,AC Milan,Rafael Leão,20,0.7580000305175781,0.3309999847412109,0.0148144271224737,SavedShot,OpenPlay,RightFoot,2024-25
202425AC TOR,AC Milan,Rafael Leão,24,0.8169999694824219,0.6530000305175782,0.0386393964290618,MissedShots,OpenPlay,LeftFoot,2024-25
202425AC TOR,AC Milan,Malick Thiaw,29,0.0060000002384185,0.500999984741211,0.0,OwnGoal,OpenPlay,LeftFoot,2024-25
202425AC TOR,AC Milan,Rafael Leão,40,0.855,0.5879999923706055,0.1763018667697906,SavedShot,OpenPlay,RightFoot,2024-25
202425AC TOR,AC Milan,Samuel Chukwueze,44,0.7340000152587891,0.494000015258789,0.0185018461197614,MissedShots,OpenPlay,LeftFoot,2024-25
202425AC TOR,AC Milan,Christian Pulisic,47,0.973000030517578,0.2789999961853027,0.199006512761116,MissedShots,OpenPlay,RightFoot,2024-25
202425AC TOR,AC Milan,Luka Jovic,48,0.9080000305175782,0.5,0.0390482619404792,MissedShots,OpenPlay,Head,2024-25
202425AC TOR,AC Milan,Christian Pulisic,48,0.7880000305175782,0.3470000076293945,0.0265505835413932,MissedShots,OpenPlay,LeftFoot,2024-25
202425AC TOR,AC Milan,Samuel Chukwueze,58,0.8590000152587891,0.415,0.0742177367210388,BlockedShot,OpenPlay,LeftFoot,2024-25
202425AC TOR,AC Milan,Christian Pulisic,71,0.8980000305175782,0.4570000076293945,0.0795742943882942,MissedShots,OpenPlay,LeftFoot,2024-25
202425AC TOR,AC Milan,Yunus Musah,73,0.784000015258789,0.539000015258789,0.0247936826199293,BlockedShot,OpenPlay,RightFoot,2024-25
202425AC TOR,AC Milan,Rafael Leão,73,0.889000015258789,0.6129999923706054,0.0191577617079019,BlockedShot,OpenPlay,Head,2024-25
202425AC TOR,AC Milan,Yunus Musah,74,0.8859999847412109,0.2789999961853027,0.0220012962818145,MissedShots,OpenPlay,RightFoot,2024-25
202425AC TOR,AC Milan,Fikayo Tomori,75,0.894000015258789,0.5259999847412109,0.0218217428773641,MissedShots,FromCorner,Head,2024-25
202425AC TOR,AC Milan,Rafael Leão,80,0.884000015258789,0.669000015258789,0.065909631550312,BlockedShot,OpenPlay,RightFoot,2024-25
202425AC TOR,AC Milan,Tijjani Reijnders,80,0.784000015258789,0.6580000305175782,0.0124628618359565,SavedShot,OpenPlay,RightFoot,2024-25
202425AC TOR,AC Milan,Yunus Musah,88,0.75,0.4570000076293945,0.020618375390768,BlockedShot,OpenPlay,RightFoot,2024-25
202425AC TOR,AC Milan,Tijjani Reijnders,88,0.815,0.2820000076293945,0.0153106097131967,BlockedShot,OpenPlay,RightFoot,2024-25
202425AC TOR,AC Milan,Álvaro Morata,88,0.905,0.434000015258789,0.1000929102301597,Goal,OpenPlay,RightFoot,2024-25
202425AC TOR,AC Milan,Yunus Musah,93,0.7830000305175782,0.634000015258789,0.0216369647532701,BlockedShot,FromCorner,RightFoot,2024-25
202425AC TOR,AC Milan,Noah Okafor,94,0.875,0.4579999923706054,0.3063787817955017,Goal,OpenPlay,RightFoot,2024-25
202425AC TOR,AC Milan,Theo Hernández,97,0.8640000152587891,0.3770000076293945,0.0630423128604888,BlockedShot,SetPiece,LeftFoot,2024-25
202425AC TOR,AC Milan,Yunus Musah,97,0.7909999847412109,0.265,0.0187247097492218,MissedShots,FromCorner,RightFoot,2024-25
202425AC TOR,AC Milan,Tijjani Reijnders,98,0.7430000305175781,0.555,0.0170459505170583,BlockedShot,OpenPlay,RightFoot,2024-25
202425AC TOR,Torino,Duván Zapata,14,0.7859999847412109,0.695,0.0242365933954715,MissedShots,OpenPlay,RightFoot,2024-25
202425AC TOR,Torino,Duván Zapata,17,0.8,0.4659999847412109,0.048047699034214,BlockedShot,OpenPlay,RightFoot,2024-25
202425AC TOR,Torino,Raoul Bellanova,29,0.9519999694824218,0.3139999961853027,0.0085508497431874,ShotOnPost,OpenPlay,Head,2024-25
202425AC TOR,Torino,Duván Zapata,37,0.9280000305175782,0.575999984741211,0.0697749182581901,SavedShot,FromCorner,Head,2024-25
202425AC TOR,Torino,Ivan Ilic,43,0.8109999847412109,0.5029999923706054,0.0708481967449188,SavedShot,OpenPlay,RightFoot,2024-25
202425AC TOR,Torino,Duván Zapata,67,0.97,0.484000015258789,0.6373392343521118,Goal,OpenPlay,Head,2024-25
202425AC TOR,Torino,Mergim Vojvoda,77,0.7719999694824219,0.25,0.0178042519837617,MissedShots,OpenPlay,RightFoot,2024-25
202425VERNAP,Verona,Grigoris Kastanos,47,0.8109999847412109,0.305,0.0244054570794105,MissedShots,OpenPlay,LeftFoot,2024-25
202425VERNAP,Verona,Dailon Livramento,49,0.914000015258789,0.5359999847412109,0.5067421793937683,Goal,OpenPlay,RightFoot,2024-25
202425VERNAP,Verona,Jackson Tchatchoua,53,0.875,0.25,0.0383926518261432,MissedShots,OpenPlay,RightFoot,2024-25
202425VERNAP,Verona,Giangiacomo Magnani,65,0.715999984741211,0.625999984741211,0.0146241877228021,MissedShots,OpenPlay,RightFoot,2024-25
202425VERNAP,Verona,Daniel Mosquera,74,0.8240000152587891,0.5459999847412109,0.3361575603485107,Goal,OpenPlay,RightFoot,2024-25
202425VERNAP,Verona,Daniel Mosquera,81,0.9259999847412108,0.3509999847412109,0.0995443314313888,SavedShot,OpenPlay,RightFoot,2024-25
202425VERNAP,Verona,Giangiacomo Magnani,82,0.8869999694824219,0.5890000152587891,0.0208970438688993,MissedShots,FromCorner,Head,2024-25
202425VERNAP,Verona,Darko Lazovic,93,0.88,0.4259999847412109,0.0992970168590545,MissedShots,OpenPlay,RightFoot,2024-25
202425VERNAP,Verona,Daniel Mosquera,93,0.960999984741211,0.5220000076293946,0.7386395335197449,Goal,OpenPlay,RightFoot,2024-25
202425VERNAP,Napoli,Khvicha Kvaratskhelia,9,0.850999984741211,0.61,0.0574969202280044,SavedShot,SetPiece,RightFoot,2024-25
202425VERNAP,Napoli,Matteo Politano,18,0.805,0.36,0.0268114171922206,MissedShots,OpenPlay,LeftFoot,2024-25
202425VERNAP,Napoli,Franck Zambo,32,0.901999969482422,0.4120000076293945,0.0499792322516441,MissedShots,OpenPlay,Head,2024-25
202425VERNAP,Napoli,Franck Zambo,35,0.6669999694824219,0.2310000038146972,0.0087684579193592,MissedShots,OpenPlay,RightFoot,2024-25
202425VERNAP,Napoli,Juan Jesus,37,0.950999984741211,0.575,0.0999140664935112,MissedShots,FromCorner,LeftFoot,2024-25
202425VERNAP,Napoli,Stanislav Lobotka,42,0.8419999694824218,0.4640000152587891,0.0790535062551498,MissedShots,OpenPlay,RightFoot,2024-25
202425VERNAP,Napoli,Khvicha Kvaratskhelia,45,0.8969999694824219,0.345,0.3219909369945526,BlockedShot,OpenPlay,RightFoot,2024-25
202425VERNAP,Napoli,Amir Rrahmani,47,0.936999969482422,0.4159999847412109,0.0250798482447862,MissedShots,FromCorner,Head,2024-25
202425VERNAP,Napoli,Franck Zambo,60,0.8030000305175782,0.5029999923706054,0.0477919019758701,ShotOnPost,OpenPlay,RightFoot,2024-25
202425VERNAP,Napoli,Matteo Politano,60,0.8019999694824219,0.3709999847412109,0.0330538339912891,MissedShots,OpenPlay,LeftFoot,2024-25
202425VERNAP,Napoli,Franck Zambo,64,0.8480000305175781,0.499000015258789,0.0563997440040111,SavedShot,OpenPlay,RightFoot,2024-25
202425VERNAP,Napoli,Giacomo Raspadori,84,0.894000015258789,0.455,0.0927226617932319,BlockedShot,OpenPlay,RightFoot,2024-25
202425VERNAP,Napoli,Cyril Ngonge,86,0.7430000305175781,0.4970000076293945,0.0136724291369318,SavedShot,OpenPlay,LeftFoot,2024-25
202425VERNAP,Napoli,Cyril Ngonge,90,0.9459999847412108,0.3039999961853027,0.0640204176306724,SavedShot,OpenPlay,RightFoot,2024-25
202425BOLUDI,Bologna,Riccardo Orsolini,7,0.91,0.355,0.090621069073677,SavedShot,OpenPlay,LeftFoot,2024-25
202425BOLUDI,Bologna,Santiago Castro,10,0.855999984741211,0.529000015258789,0.0582791976630687,MissedShots,OpenPlay,RightFoot,2024-25
202425BOLUDI,Bologna,Nikola Moro,14,0.92,0.5679999923706055,0.1015484631061554,BlockedShot,OpenPlay,LeftFoot,2024-25
202425BOLUDI,Bologna,Dan Ndoye,30,0.8530000305175781,0.5209999847412109,0.4301119744777679,MissedShots,OpenPlay,RightFoot,2024-25
202425BOLUDI,Bologna,Riccardo Orsolini,40,0.879000015258789,0.3520000076293945,0.0574069768190383,BlockedShot,OpenPlay,LeftFoot,2024-25
202425BOLUDI,Bologna,Dan Ndoye,44,0.925,0.6630000305175782,0.2564693391323089,MissedShots,OpenPlay,RightFoot,2024-25
202425BOLUDI,Bologna,Dan Ndoye,46,0.8630000305175781,0.700999984741211,0.0431575179100036,BlockedShot,OpenPlay,LeftFoot,2024-25
202425BOLUDI,Bologna,Riccardo Orsolini,46,0.8919999694824219,0.315,0.0343168564140796,BlockedShot,FromCorner,RightFoot,2024-25
202425BOLUDI,Bologna,Santiago Castro,47,0.87,0.4209999847412109,0.0458178520202636,BlockedShot,FromCorner,RightFoot,2024-25
202425BOLUDI,Bologna,Giovanni Fabbian,47,0.879000015258789,0.4609999847412109,0.1202877536416053,BlockedShot,OpenPlay,RightFoot,2024-25
202425BOLUDI,Bologna,Santiago Castro,48,0.7219999694824218,0.6680000305175782,0.0131651274859905,MissedShots,OpenPlay,RightFoot,2024-25
202425BOLUDI,Bologna,Sam Beukema,50,0.745999984741211,0.55,0.0206440836191177,MissedShots,OpenPlay,RightFoot,2024-25
202425BOLUDI,Bologna,Santiago Castro,50,0.875999984741211,0.5520000076293945,0.155701532959938,SavedShot,OpenPlay,RightFoot,2024-25
202425BOLUDI,Bologna,Riccardo Orsolini,52,0.9230000305175782,0.47,0.550816535949707,SavedShot,OpenPlay,LeftFoot,2024-25
202425BOLUDI,Bologna,Dan Ndoye,52,0.975,0.5570000076293945,0.5632932782173157,BlockedShot,OpenPlay,Head,2024-25
202425BOLUDI,Bologna,Nikola Moro,54,0.8180000305175781,0.4540000152587891,0.038690835237503,MissedShots,FromCorner,LeftFoot,2024-25
202425BOLUDI,Bologna,Riccardo Orsolini,56,0.885,0.5,0.7612988352775574,Goal,Penalty,LeftFoot,2024-25
202425BOLUDI,Bologna,Santiago Castro,70,0.9259999847412108,0.4279999923706055,0.1042705699801445,MissedShots,OpenPlay,RightFoot,2024-25
202425BOLUDI,Bologna,Giovanni Fabbian,84,0.8719999694824219,0.479000015258789,0.045142687857151,MissedShots,SetPiece,Head,2024-25
202425BOLUDI,Bologna,Nicolò Cambiaghi,89,0.8830000305175781,0.654000015258789,0.0592692568898201,BlockedShot,OpenPlay,RightFoot,2024-25
202425BOLUDI,Bologna,Michel Aebischer,90,0.79,0.4540000152587891,0.0258632451295852,SavedShot,FromCorner,RightFoot,2024-25
202425BOLUDI,Bologna,Michel Aebischer,93,0.8030000305175782,0.7909999847412109,0.0442991442978382,SavedShot,DirectFreekick,RightFoot,2024-25
202425BOLUDI,Udinese,Martín Payero,22,0.9230000305175782,0.4709999847412109,0.1137609109282493,BlockedShot,FromCorner,LeftFoot,2024-25
202425BOLUDI,Udinese,Florian Thauvin,67,0.885,0.5,0.7612988352775574,SavedShot,Penalty,LeftFoot,2024-25
202425BOLUDI,Udinese,Lautaro Giannetti,67,0.9519999694824218,0.409000015258789,0.0695614069700241,Goal,FromCorner,Head,2024-25
202425CAGROM,Cagliari,Mateusz Wieteska,3,0.93,0.494000015258789,0.3743296265602112,MissedShots,FromCorner,Head,2024-25
202425CAGROM,Cagliari,Zito,12,0.7680000305175781,0.4570000076293945,0.0278651248663663,MissedShots,OpenPlay,LeftFoot,2024-25
202425CAGROM,Cagliari,Razvan Marin,40,0.7680000305175781,0.63,0.022716037929058,SavedShot,OpenPlay,LeftFoot,2024-25
202425CAGROM,Cagliari,Roberto Piccoli,40,0.8780000305175781,0.4620000076293945,0.093661643564701,BlockedShot,OpenPlay,RightFoot,2024-25
202425CAGROM,Cagliari,Roberto Piccoli,44,0.7630000305175781,0.644000015258789,0.0471407771110534,MissedShots,OpenPlay,RightFoot,2024-25
202425CAGROM,Cagliari,Alessandro Deiola,50,0.91,0.2710000038146972,0.0330028310418129,MissedShots,SetPiece,RightFoot,2024-25
202425CAGROM,Cagliari,Roberto Piccoli,57,0.7809999847412109,0.5320000076293945,0.0329255685210228,MissedShots,OpenPlay,RightFoot,2024-25
202425CAGROM,Cagliari,Razvan Marin,58,0.9180000305175782,0.6309999847412109,0.0681123435497284,MissedShots,OpenPlay,RightFoot,2024-25
202425CAGROM,Cagliari,Roberto Piccoli,65,0.9130000305175782,0.5729999923706055,0.1289407759904861,BlockedShot,OpenPlay,RightFoot,2024-25
202425CAGROM,Cagliari,Roberto Piccoli,78,0.835999984741211,0.7119999694824218,0.056562777608633,BlockedShot,OpenPlay,RightFoot,2024-25
202425CAGROM,Cagliari,Razvan Marin,80,0.8369999694824218,0.315,0.0352038852870464,SavedShot,OpenPlay,RightFoot,2024-25
202425CAGROM,Cagliari,Roberto Piccoli,80,0.8919999694824219,0.6179999923706054,0.3088168501853943,MissedShots,OpenPlay,RightFoot,2024-25
202425CAGROM,Cagliari,Leonardo Pavoletti,91,0.815,0.5129999923706055,0.0900648385286331,MissedShots,OpenPlay,RightFoot,2024-25
202425CAGROM,Roma,Mehmet Zeki Çelik,5,0.8809999847412109,0.5520000076293945,0.0143225686624646,MissedShots,SetPiece,Head,2024-25
202425CAGROM,Roma,Lorenzo Pellegrini,33,0.785,0.409000015258789,0.0284209493547678,BlockedShot,OpenPlay,RightFoot,2024-25
202425CAGROM,Roma,Artem Dovbyk,40,0.9390000152587892,0.4479999923706054,0.138223648071289,MissedShots,OpenPlay,Head,2024-25
202425CAGROM,Roma,Matìas Soulè Malvano,47,0.825,0.3189999961853027,0.0322024300694465,SavedShot,OpenPlay,LeftFoot,2024-25
202425CAGROM,Roma,Nicola Zalewski,48,0.815,0.65,0.0369620025157928,MissedShots,OpenPlay,RightFoot,2024-25
202425CAGROM,Roma,Matìas Soulè Malvano,51,0.7930000305175782,0.3110000038146973,0.0223515070974826,BlockedShot,OpenPlay,LeftFoot,2024-25
202425CAGROM,Roma,Lorenzo Pellegrini,54,0.870999984741211,0.5120000076293946,0.0741638094186782,SavedShot,OpenPlay,RightFoot,2024-25
202425CAGROM,Roma,Bryan Cristante,62,0.89,0.5929999923706055,0.0367431491613388,MissedShots,SetPiece,Head,2024-25
202425CAGROM,Roma,Tommaso Baldanzi,64,0.860999984741211,0.3129999923706055,0.0534432493150234,BlockedShot,OpenPlay,RightFoot,2024-25
202425CAGROM,Roma,Paulo Dybala,73,0.779000015258789,0.649000015258789,0.0687122195959091,BlockedShot,DirectFreekick,LeftFoot,2024-25
202425CAGROM,Roma,Gianluca Mancini,76,0.7919999694824219,0.2870000076293945,0.0196140501648187,MissedShots,OpenPlay,RightFoot,2024-25
202425CAGROM,Roma,Artem Dovbyk,79,0.963000030517578,0.5220000076293946,0.7245882749557495,ShotOnPost,OpenPlay,Head,2024-25
202425CAGROM,Roma,Angelino,79,0.78,0.5940000152587891,0.0216716192662715,BlockedShot,OpenPlay,LeftFoot,2024-25
202425CAGROM,Roma,Artem Dovbyk,81,0.7709999847412109,0.625,0.0220374558120965,SavedShot,OpenPlay,LeftFoot,2024-25
202425CAGROM,Roma,Stephan El Shaarawy,94,0.7380000305175781,0.5479999923706055,0.0186407677829265,MissedShots,OpenPlay,RightFoot,2024-25
202425LAZVEN,Lazio,Valentín Castellanos,10,0.9109999847412108,0.5890000152587891,0.2896004915237427,Goal,OpenPlay,RightFoot,2024-25
202425LAZVEN,Lazio,Valentín Castellanos,14,0.906999969482422,0.595999984741211,0.0241034943610429,SavedShot,OpenPlay,Head,2024-25
202425LAZVEN,Lazio,Mattia Zaccagni,22,0.8159999847412109,0.6659999847412109,0.0345378145575523,BlockedShot,OpenPlay,RightFoot,2024-25
202425LAZVEN,Lazio,Valentín Castellanos,37,0.919000015258789,0.5309999847412109,0.3153384625911712,MissedShots,OpenPlay,Head,2024-25
